Dates,ACMESIE LX Equity,RCMSTYL LX Equity,ALEPTEU LX Equity,AEEI2EC LX Equity,CAIXEIA LX Equity,AXWEOFC LX Equity,AXWECEI LX Equity,MEREMAI LX Equity,ETDD FP Equity,CSEMICE LX Equity,CSESDBEL LX Equity,CSIEEDE LX Equity,PAMEULF BB Equity,DIICEIC LX Equity,DWSTEFC LX Equity,STHOPMI FP Equity,FIDFEBI LX Equity,FJ2C GR Equity,GEQ50AD LX Equity,HSBEURQ LX Equity,HSBCLGI LX Equity,BGEURAX LX Equity,HENEUDI LX Equity,JPEDCAC LX Equity,FLEEUEC LX Equity,SGEURIE LX Equity,METVSRI FP Equity,MEZEI1E ID Equity,NATISRI LX Equity,MOREFAI LX Equity,INGEHDI LX Equity,PIPTFEI LX Equity,SIEEACE LX Equity,SSEIIEU LX Equity,SSGFESI LX Equity,TEMGRIA LX Equity,UBSEITL LX Equity,UECIEQD LX Equity,UGEURSA LX Equity,VANESII ID Equity
08/11/2010,15.39,9.43,#N/A N/A,4.84,1059.43,45.07,136.19,16.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.25,140.05,123.6,131.14,14.63,8.5,#N/A N/A,27.16,11.073,86.72,22.48,#N/A N/A,12.92,822.5924,220.47,99.93,46258.52,7.79,389.8,111.99,75.03,7.2893,#N/A N/A,11.22,55.57,#N/A N/A,#N/A N/A,116.2038
09/11/2010,15.57,9.5,#N/A N/A,4.86,1065.34,45.24,137.22,16.53,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.94,141.32,124.9,131.7,14.73,8.535,#N/A N/A,27.413,11.141,86.86,22.66,#N/A N/A,13.06,829.7056,222.13,100.6,46566.74,7.85,393.09,112.61,75.03,7.3535,#N/A N/A,11.28,55.79,#N/A N/A,#N/A N/A,117.228
10/11/2010,15.4,9.48,#N/A N/A,4.8,1058.2,45.01,135.48,16.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.55,140.67,123.56,130.62,14.56,8.5,#N/A N/A,27.057,10.972,87.19,22.56,#N/A N/A,12.87,819.2355,218.4,99.56,45951.25,7.75,390.11,111.86,75.03,7.2638,#N/A N/A,11.18,55.61,#N/A N/A,#N/A N/A,115.7861
11/11/2010,15.26,9.36,#N/A N/A,4.77,1058.2,44.95,134.65,16.17,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.55,140,122.9,130.62,14.48,8.435,#N/A N/A,26.904,10.941,86.9,22.3,#N/A N/A,12.76,814.2581,217.25,99,45951.25,7.7,387.41,111.87,75.03,7.2638,#N/A N/A,11.12,55.32,#N/A N/A,#N/A N/A,115.1001
12/11/2010,15.21,9.23,#N/A N/A,4.77,1054.1,44.82,134.39,16.24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.82,139.32,123.31,129.63,14.49,8.33,#N/A N/A,26.777,10.885,86.43,22.2,#N/A N/A,12.83,813.3085,217.5,98.96,45623.31,7.74,386.09,111.42,75.03,7.2138,#N/A N/A,11.09,55.63,#N/A N/A,#N/A N/A,114.9567
15/11/2010,15.38,9.31,#N/A N/A,4.8,1062.35,45.15,135.52,16.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.88,140.65,124.17,130.9,14.61,8.485,#N/A N/A,27.105,11.011,86.16,22.22,#N/A N/A,12.92,820.5697,219.74,99.75,46025.82,7.81,388.97,112.29,75.03,7.277,#N/A N/A,11.19,55.85,#N/A N/A,#N/A N/A,115.9678
16/11/2010,15.04,9.32,#N/A N/A,4.69,1037.39,44.08,132.76,16.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,101.63,138.22,122.61,128.38,14.29,8.3,#N/A N/A,26.577,10.821,86.43,22.14,#N/A N/A,12.75,802.9046,215.18,97.96,45055.55,7.7,381.91,109.65,75.03,7.1234,#N/A N/A,10.98,54.76,#N/A N/A,#N/A N/A,113.5107
17/11/2010,15.17,9.22,#N/A N/A,4.72,1043.14,44.35,133.48,16.03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.19,139.14,122.29,129.28,14.37,8.33,#N/A N/A,26.607,10.841,85.87,22.01,#N/A N/A,12.72,808.1213,216.55,98.43,45388.55,7.68,384.52,110.27,75.03,7.1688,#N/A N/A,11.05,55.21,#N/A N/A,#N/A N/A,114.2399
18/11/2010,15.41,9.4,#N/A N/A,4.81,1057.86,45.21,135.93,16.27,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.1,141.3,124.59,131.32,14.63,8.47,#N/A N/A,27.077,11.049,85.25,22.31,#N/A N/A,12.92,822.2121,221.51,99.97,46209.36,7.81,389.71,111.83,75.03,7.2923,#N/A N/A,11.2,56.11,#N/A N/A,#N/A N/A,116.205
19/11/2010,15.36,9.42,#N/A N/A,4.8,1051.18,44.89,135.95,16.27,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.06,141.52,124.67,130.89,14.63,8.47,#N/A N/A,26.917,11.005,86.22,22.27,#N/A N/A,12.84,820.6683,220.95,99.84,46130.24,7.81,388.93,111.13,75.03,7.2807,#N/A N/A,11.16,56.24,#N/A N/A,#N/A N/A,116.0068
22/11/2010,15.24,9.43,#N/A N/A,4.76,1044.05,44.56,134.93,16.28,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.27,141.05,125.48,130.15,14.54,8.375,#N/A N/A,26.621,10.914,86.38,22.2,#N/A N/A,12.85,812.3791,219.84,99.19,45681.42,7.81,384.85,110.39,75.03,7.2065,#N/A N/A,11.05,55.98,#N/A N/A,#N/A N/A,114.8122
23/11/2010,14.93,9.23,#N/A N/A,4.66,1028.05,43.78,132.15,15.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,101.1,138.07,123.14,128.12,14.24,8.19,#N/A N/A,26.203,10.755,86.19,21.93,#N/A N/A,12.55,794.4114,215.46,97.3,44610.72,7.63,376.2,108.72,75.03,7.0469,#N/A N/A,10.83,54.8,#N/A N/A,#N/A N/A,112.274
24/11/2010,15.04,9.05,#N/A N/A,4.71,1038.47,44.27,133.33,16.13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.23,138.8,124.98,129.35,14.41,8.225,#N/A N/A,26.233,10.772,85.25,21.8,#N/A N/A,12.63,801.368,218.64,98.36,45003.31,7.7,377.29,109.82,75.03,7.1079,#N/A N/A,10.9,55.29,#N/A N/A,#N/A N/A,113.2422
25/11/2010,15.12,9.1,#N/A N/A,4.73,1043.84,44.48,134.08,16.12,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.97,139.18,125.77,129.88,14.5,8.24,#N/A N/A,26.226,10.785,85.07,21.88,#N/A N/A,12.62,804.6571,219.93,99.01,45202.36,7.69,377.3,110.4,75.03,7.1353,#N/A N/A,10.91,55.4,#N/A N/A,#N/A N/A,113.2422
26/11/2010,15.03,9.02,#N/A N/A,4.7,1039.36,44.25,133.32,16.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.56,138.38,125.67,129.31,14.43,8.14,#N/A N/A,26.031,10.7,85.74,21.77,#N/A N/A,12.59,798.6485,218.54,98.6,44809.13,7.7,374.41,109.92,75.03,7.0817,#N/A N/A,10.86,55.51,#N/A N/A,#N/A N/A,112.8196
29/11/2010,14.69,9.07,#N/A N/A,4.6,1021.96,43.49,130.28,15.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,100.15,135.33,123.46,126.97,14.12,7.99,#N/A N/A,25.488,10.492,85.64,21.93,#N/A N/A,12.35,780.1838,213.42,96.77,43752.56,7.55,366.54,108.1,73.11,6.9188,#N/A N/A,10.65,54.54,#N/A N/A,#N/A N/A,110.2123
30/11/2010,14.55,8.84,#N/A N/A,4.57,1020.85,43.32,129.95,15.67,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,99.8,134.66,122.59,126.58,14.05,7.925,#N/A N/A,25.255,10.428,85.16,21.68,#N/A N/A,12.23,775.7395,212.45,96.39,43502.97,7.48,363.92,107.98,73.11,6.8801,#N/A N/A,10.55,54.37,#N/A N/A,#N/A N/A,109.5924
01/12/2010,14.91,8.92,#N/A N/A,4.68,1041.45,44.16,132.85,16.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.36,137.31,125.38,128.88,14.41,8.055,#N/A N/A,25.84,10.667,84.24,21.79,#N/A N/A,12.57,796.0021,217.99,98.74,44533.38,7.66,370.44,110.15,73.11,7.0569,#N/A N/A,10.77,55.75,#N/A N/A,#N/A N/A,112.4211
02/12/2010,15.18,9.15,#N/A N/A,4.78,1058.62,44.86,135.57,16.29,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.31,139.35,127.39,131.19,14.73,8.25,#N/A N/A,26.447,10.89,84.98,22.05,#N/A N/A,12.76,812.2822,223.19,100.45,45451.88,7.77,376.25,111.95,73.11,7.1972,#N/A N/A,10.94,56.67,#N/A N/A,#N/A N/A,114.6671
03/12/2010,15.21,9.28,#N/A N/A,4.8,1055.87,44.77,135.85,16.43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.43,139.27,128.62,131.02,14.75,8.285,#N/A N/A,26.645,10.935,86.56,22.3,#N/A N/A,12.86,813.4698,223.46,100.57,45559.76,7.82,377.08,111.66,73.11,7.2082,#N/A N/A,10.97,56.6,#N/A N/A,#N/A N/A,114.84
06/12/2010,15.19,9.21,#N/A N/A,4.78,1057.53,45.04,136.02,16.44,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.64,139.14,128.89999,131.17,14.74,8.275,#N/A N/A,26.514,10.907,87.38,22.17,#N/A N/A,12.87,813.4698,223.26,100.67,45471.23,7.81,375.32,111.83,73.11,7.1903,#N/A N/A,10.93,56.68,#N/A N/A,#N/A N/A,114.5734
07/12/2010,15.34,9.33,#N/A N/A,4.84,1067.16,45.7,137.34,16.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.8,140.89,130.53,132.46,14.83,8.315,#N/A N/A,26.791,11.017,87.49,22.44,#N/A N/A,13.03,819.9363,225.58,101.44,45936.2,7.92,379.52,112.84,73.11,7.2648,#N/A N/A,11.02,56.99,#N/A N/A,#N/A N/A,115.7581
08/12/2010,15.41,9.33,#N/A N/A,4.86,1071.6,46.04,137.56,16.66,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.54,141.28,130.39999,132.61,14.84,8.37,#N/A N/A,26.961,11.067,88.18,22.41,#N/A N/A,13.08,819.9363,225.63,101.65,46037.67,7.93,381.59,113.31,73.11,7.288,#N/A N/A,11.08,57.18,#N/A N/A,#N/A N/A,116.1299
09/12/2010,15.5,9.37,#N/A N/A,4.89,1075.28,46.25,138.05,16.71,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.84,142.09,129.17999,132.3,14.83,8.41,#N/A N/A,27.058,11.098,88.43,22.52,#N/A N/A,13.08,826.1341,225.36,101.51,46178.14,7.93,385.19,113.69,73.11,7.3178,#N/A N/A,11.13,57.3,#N/A N/A,#N/A N/A,116.5963
10/12/2010,15.48,9.42,#N/A N/A,4.9,1076.44,46.19,138.26,16.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.03,142.27,129.55,132.88,14.9,8.505,#N/A N/A,27.104,11.132,88.47,22.51,#N/A N/A,13.08,826.3655,226.45,101.61,46247.52,7.92,384.62,113.82,73.11,7.3207,#N/A N/A,11.13,57.24,#N/A N/A,#N/A N/A,116.6463
13/12/2010,15.55,9.44,#N/A N/A,4.93,1079.52,46.23,139.07,16.73,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.68,142.9,130.21001,133.61,14.97,8.52,#N/A N/A,27.141,11.211,88.55,22.62,#N/A N/A,13.15,830.9149,227.55,102.07,46514.9,7.96,386.79,114.14,73.11,7.3601,#N/A N/A,11.16,57.35,#N/A N/A,#N/A N/A,117.2702
14/12/2010,15.58,9.44,#N/A N/A,4.93,1082.23,46.29,139.13,16.69,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.74,143.21,129.67,134.04,14.97,8.53,#N/A N/A,27.168,11.191,88.87,22.61,#N/A N/A,13.14,831.8336,227.39,102.19,46547.18,7.94,387.96,114.43,73.11,7.3691,#N/A N/A,11.19,57.32,#N/A N/A,#N/A N/A,117.4044
15/12/2010,15.5,8.82,#N/A N/A,4.9,1077.54,46.15,138.68,16.67,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.22,142.92,129.82001,133.82,14.89,8.475,#N/A N/A,27.111,11.154,88.86,22.65,#N/A N/A,13.12,827.0121,226.29,102.13,46230.72,7.94,385.95,113.94,73.11,7.3257,#N/A N/A,11.11,56.9,#N/A N/A,#N/A N/A,116.7128
16/12/2010,15.47,8.85,#N/A N/A,4.92,1081.63,46.44,138.79,16.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.36,143.43,129.60001,134.43,14.9,8.505,#N/A N/A,26.996,11.108,88.85,22.71,#N/A N/A,13.06,828.0662,227.18,102.16,46322.28,7.91,387.01,114.36,73.11,7.336,#N/A N/A,11.13,56.88,#N/A N/A,#N/A N/A,116.8657
17/12/2010,15.41,8.87,#N/A N/A,4.89,1076.71,46.36,138.62,16.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.31,143.14,129.98,134,14.83,8.455,#N/A N/A,26.962,11.073,88.97,22.74,#N/A N/A,13.07,823.0629,226.82,101.68,46045.28,7.94,384.33,113.85,73.11,7.2893,#N/A N/A,11.07,56.71,#N/A N/A,#N/A N/A,116.1302
20/12/2010,15.5,8.81,#N/A N/A,4.93,1084.3,46.73,139.73,16.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.7,144.3,130.92,134.8,14.91,8.46,#N/A N/A,27.108,11.108,89,22.84,#N/A N/A,13.14,828.1156,227.67,102.25,46266.83,8,386.48,114.65,73.11,7.3336,#N/A N/A,11.11,57.02,#N/A N/A,#N/A N/A,116.8407
21/12/2010,15.69,8.9,#N/A N/A,4.98,1095.16,47.12,141.16,16.87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.65,145.81,131.78999,135.94,15.08,8.57,#N/A N/A,27.447,11.236,89.47,22.9,#N/A N/A,13.23,838.2666,230.47,103.36,46802.17,8.04,390.92,115.79,73.11,7.424,#N/A N/A,11.24,57.6,#N/A N/A,#N/A N/A,118.2828
22/12/2010,15.69,8.96,#N/A N/A,4.98,1096.48,47.21,141.47,16.93,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.72,146.01,132.27,136.24,15.1,8.57,#N/A N/A,27.446,11.237,89.91,23.03,#N/A N/A,13.27,837.5784,230.2,103.47,46739.61,8.06,390.98,115.93,73.11,7.4171,#N/A N/A,11.25,57.56,#N/A N/A,#N/A N/A,118.1732
23/12/2010,15.67,8.95,#N/A N/A,4.97,1097.74,47.24,141.11,16.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.47,146.09,132.07001,136.39,15.08,8.515,#N/A N/A,27.405,11.21,90.48,23.04,#N/A N/A,13.25,836.2399,229.85,103.46,46653.01,8.04,390.53,116.06,73.11,7.4048,#N/A N/A,11.26,57.53,#N/A N/A,#N/A N/A,117.9793
24/12/2010,15.64,8.95,#N/A N/A,4.97,1097.74,47.24,141.11,16.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.47,145.95,132.07001,136.03,15.06,8.515,#N/A N/A,27.405,11.21,90.48,23.01,#N/A N/A,13.25,836.2399,229.32,103.29,46554.21,8.04,390.14,116.06,73.11,7.3959,#N/A N/A,11.26,57.46,#N/A N/A,#N/A N/A,117.9793
27/12/2010,15.54,8.81,#N/A N/A,4.93,1097.74,46.84,139.62,16.63,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.18,145.95,130.38,135.1,14.92,8.435,#N/A N/A,27.046,11.074,90.59,22.85,#N/A N/A,13.05,836.2399,227.07,103.29,46044.12,7.95,386.79,116.06,73.11,7.3138,#N/A N/A,11.16,57,#N/A N/A,#N/A N/A,117.9793
28/12/2010,15.53,8.82,#N/A N/A,4.93,1097.74,46.98,139.62,16.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.2,145.95,130.66,135.32,14.95,8.42,#N/A N/A,27.051,11.07,90.4,23,#N/A N/A,13.06,836.2399,227.11,103.29,46051.15,7.95,386.72,116.06,73.11,7.3141,#N/A N/A,11.18,57.11,#N/A N/A,#N/A N/A,117.9793
29/12/2010,15.59,8.83,#N/A N/A,4.95,1093.08,47.24,140.37,16.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.84,145.7,131.46001,136.04,15,8.46,#N/A N/A,27.217,11.139,90.22,23.08,#N/A N/A,13.15,830.6948,227.81,103,46315.54,7.99,388.99,115.58,73.11,7.3532,#N/A N/A,11.21,57.32,#N/A N/A,#N/A N/A,117.9793
30/12/2010,15.46,8.8,#N/A N/A,4.9,1093.08,46.71,139.03,16.64,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.84,144.51,130.60001,134.66,14.86,8.29,#N/A N/A,26.932,11.006,90.3,22.9,#N/A N/A,13.04,822.2522,225.66,102.14,45857.04,7.92,385.53,114.07,72.68,7.277,#N/A N/A,11.11,57,#N/A N/A,#N/A N/A,115.9363
31/12/2010,15.38,8.73,#N/A N/A,4.87,1093.08,46.54,138.13,16.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.31,143.74,130.60001,134,14.84,8.29,#N/A N/A,26.781,10.948,90.21,22.91,#N/A N/A,13.04,822.2522,224.69,101.8,45599.16,7.86,383.21,114.07,72.68,7.2443,#N/A N/A,11.07,56.88,#N/A N/A,#N/A N/A,115.4033
03/01/2011,15.65,8.85,#N/A N/A,4.94,1093.08,46.8,140.27,16.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.05,143.74,132.11,135.52,15.02,8.42,#N/A N/A,27.269,11.113,89.54,23.1,#N/A N/A,13.18,822.2522,228.53,101.8,46387.1,7.99,389.88,114.07,72.68,7.3598,#N/A N/A,11.23,57.79,#N/A N/A,#N/A N/A,115.4033
04/01/2011,15.69,8.89,#N/A N/A,4.95,1091.91,47.2,140.55,16.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.11,145.34,132.25999,136.18,15.03,8.495,#N/A N/A,27.327,11.136,89.63,23.15,#N/A N/A,13.23,832.4561,228.38,103.3,46508.88,8,391.11,115.44,72.68,7.3681,#N/A N/A,11.25,57.84,#N/A N/A,#N/A N/A,117.373
05/01/2011,15.65,8.76,#N/A N/A,4.92,1092.57,47.2,139.55,16.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.16,144.64,130.32001,135.78,14.91,8.45,#N/A N/A,27.155,11.057,90.48,22.77,#N/A N/A,13.07,828.5661,228.26,102.86,46410.42,7.9,390.01,115.5,72.68,7.3346,#N/A N/A,11.22,57.45,#N/A N/A,#N/A N/A,116.8425
06/01/2011,15.67,8.87,#N/A N/A,4.92,1096.56,47.34,139.42,16.83,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.94,144.53,131.16,136.12,14.95,8.445,#N/A N/A,27.401,11.165,89.92,23.13,#N/A N/A,13.24,828.5661,228.53,103.21,46447.12,7.98,390.74,115.93,72.68,7.3419,#N/A N/A,11.24,57.67,#N/A N/A,#N/A N/A,116.9585
07/01/2011,15.57,8.8,#N/A N/A,4.9,1094.96,47.38,138.89,16.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.35,143.98,130.74001,136.15,14.9,8.35,#N/A N/A,27.153,11.052,90.35,23.06,#N/A N/A,13.13,824.0998,227.4,102.77,46164.87,7.92,387.7,115.76,72.68,7.2969,#N/A N/A,11.19,57.41,#N/A N/A,#N/A N/A,116.2371
10/01/2011,15.32,8.67,#N/A N/A,4.84,1085.34,46.99,137.13,16.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.09,142.56,129.00999,134.94,14.7,8.26,#N/A N/A,26.748,10.894,90.22,22.78,#N/A N/A,12.9,811.7012,224.61,101.56,45457.57,7.78,382.6,114.75,72.68,7.187,#N/A N/A,11.04,56.65,#N/A N/A,#N/A N/A,114.4879
11/01/2011,15.49,8.64,#N/A N/A,4.92,1098.69,47.76,139.11,16.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.49,144.38,131.5,136.64,14.92,8.305,#N/A N/A,27.07,11.025,89.68,23.01,#N/A N/A,13.05,823.4784,228.5,102.88,46203.44,7.88,386.38,116.15,72.68,7.2886,#N/A N/A,11.17,57.55,#N/A N/A,#N/A N/A,116.1107
12/01/2011,15.87,8.9,#N/A N/A,5.02,1113.65,48.4,141.49,16.94,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.67,146.54,133.35001,137.96,15.17,8.49,#N/A N/A,27.76,11.285,90,23.35,#N/A N/A,13.33,843.1817,231.96,104.58,47226.78,8.02,395.63,117.73,72.68,7.4618,#N/A N/A,11.4,59.01,#N/A N/A,#N/A N/A,118.8768
13/01/2011,15.99,9.04,#N/A N/A,5.04,1106.67,48.22,141.7,17.01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.84,147.1,132.67999,137.1,15.19,8.565,#N/A N/A,28.047,11.383,91.08,23.32,#N/A N/A,13.43,848.1293,232.31,104.5,47511.45,8.07,399.64,116.99,72.68,7.5045,#N/A N/A,11.42,59.25,#N/A N/A,#N/A N/A,119.5622
14/01/2011,16.04,9.03,#N/A N/A,5.06,1105.54,48.12,141.99,17.08,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.79,147.32,132.55,137.07,15.19,8.73,#N/A N/A,28.158,11.403,91.27,23.12,#N/A N/A,13.38,849.2561,233.26,104.44,47572.99,8.06,401.91,116.87,72.68,7.5144,#N/A N/A,11.45,59.26,#N/A N/A,#N/A N/A,119.7253
17/01/2011,15.99,9.06,#N/A N/A,5.05,1106.94,48.2,141.56,17.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.62,147.23,132.27,137.28,15.16,8.655,#N/A N/A,28.079,11.36,90.63,23.27,#N/A N/A,13.4,847.1439,233,104.33,47519.99,8.07,401.29,117.01,72.68,7.4978,#N/A N/A,11.46,59.27,#N/A N/A,#N/A N/A,119.7253
18/01/2011,16.15,9.18,#N/A N/A,5.11,1117.28,48.54,142.83,17.28,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.57,148.65,132.92999,138.78,15.31,8.755,99.88,28.392,11.469,90.78,23.39,#N/A N/A,13.54,856.7955,234.81,105.37,48040.83,8.14,405.57,118.11,72.68,7.5823,#N/A N/A,11.55,59.85,#N/A N/A,#N/A N/A,120.8022
19/01/2011,16.06,9.16,#N/A N/A,5.06,1102.06,47.92,141.64,17.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.82,147.02,131.89999,136.97,15.14,8.69,101.07,28.215,11.407,91.25,23.41,#N/A N/A,13.5,850.1663,231.39,104.37,47512.79,8.1,402.43,116.51,72.68,7.5247,#N/A N/A,11.47,59.48,#N/A N/A,#N/A N/A,119.8815
20/01/2011,16.06,9.15,#N/A N/A,5.02,1089.13,47.39,140.41,17,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.81,146.99,129.57001,134.84,14.96,8.64,100.33,28.134,11.35,91.11,23.09,#N/A N/A,13.39,846.9218,229.3,103.48,47284.65,8.02,404.3,115.14,72.68,7.4985,#N/A N/A,11.45,59.06,#N/A N/A,#N/A N/A,119.4534
21/01/2011,16.26,9.19,#N/A N/A,5.07,1096.41,47.53,141.9,17.28,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.6,148.74,131.10001,135.84,15.09,8.825,100.45,28.511,11.503,89.47,23.1,#N/A N/A,13.6,856.3615,230.59,104.41,47848.66,8.17,409.78,115.93,72.68,7.5813,#N/A N/A,11.58,59.64,#N/A N/A,#N/A N/A,120.7857
24/01/2011,16.36,9.23,#N/A N/A,5.07,1099.61,47.47,141.92,17.03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.71,148.69,128.86,135.84,15.08,8.87,101.92,28.489,11.481,89.07,23.17,#N/A N/A,13.41,857.9207,231.01,104.41,47865.28,8.07,411.61,116.25,72.68,7.5958,#N/A N/A,11.65,59.97,#N/A N/A,#N/A N/A,121.0009
25/01/2011,16.29,9.22,#N/A N/A,5.06,1092.09,47.2,141.7,17.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.58,148.37,130.13,135.33,15.02,8.81,102.21,28.425,11.467,89.02,23.28,#N/A N/A,13.47,853.7073,230.9,103.96,47651.23,8.13,407.53,115.46,72.68,7.5584,#N/A N/A,11.58,59.6,#N/A N/A,#N/A N/A,120.404
26/01/2011,16.32,9.29,#N/A N/A,5.09,1101.87,47.73,142.93,17.27,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.67,149.25,131.53,136.84,15.16,8.895,101.48,28.573,11.545,89.11,23.42,#N/A N/A,13.52,859.5221,233.83,104.77,47923.96,8.19,408.39,116.48,72.68,7.6088,#N/A N/A,11.64,59.98,#N/A N/A,#N/A N/A,121.2051
27/01/2011,16.42,9.25,#N/A N/A,5.12,1103.32,47.92,143.87,17.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.14,149.27,132.08,137.14,15.28,8.88,101.94,28.815,11.639,89.56,23.43,#N/A N/A,13.67,864.5367,234.53,105.24,48144.15,8.23,409.98,116.64,72.68,7.6511,#N/A N/A,11.71,60.34,#N/A N/A,#N/A N/A,121.8762
28/01/2011,16.25,9.33,#N/A N/A,5.08,1093.9,47.49,142.75,17.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.25,147.51,131.92,135.94,15.2,8.75,102.67,28.506,11.51,90.04,23.39,#N/A N/A,13.65,856.2925,232.56,104.38,47642.4,8.21,405.96,115.64,74.18,7.579,#N/A N/A,11.6,59.81,#N/A N/A,#N/A N/A,120.7159
31/01/2011,16.22,9.17,#N/A N/A,5.07,1092.45,47.41,142.6,17.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.9,147.55,130.14,135.81,15.15,8.845,101.45,28.469,11.493,89.88,23.12,#N/A N/A,13.47,855.5821,231.75,104.1,47592.55,8.1,406.36,115.49,74.18,7.5733,#N/A N/A,11.6,59.56,#N/A N/A,#N/A N/A,120.621
01/02/2011,16.49,9.29,#N/A N/A,5.15,1109.12,48.03,145.09,17.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.89,149.72,132.28999,137.71,15.41,8.95,101.44,28.857,11.657,88.96,23.45,#N/A N/A,13.7,869.8501,235,105.72,48377.29,8.22,411.65,117.24,74.18,7.6998,#N/A N/A,11.76,60.92,#N/A N/A,#N/A N/A,122.6442
02/02/2011,16.53,9.38,#N/A N/A,5.16,1111.49,48.09,144.92,17.33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.68,149.87,131.91,136.97,15.37,8.95,103.24,28.854,11.649,89.55,23.64,#N/A N/A,13.69,870.0291,234.7,105.75,48386.96,8.2,413.71,117.49,74.18,7.7031,#N/A N/A,11.78,60.71,#N/A N/A,#N/A N/A,122.6954
03/02/2011,16.48,9.35,#N/A N/A,5.14,1112.83,48.2,144.43,17.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.2,149.37,131.67,136.92,15.33,8.96,103.44,28.822,11.631,90.1,23.58,#N/A N/A,13.65,866.2315,234.67,105.28,48169.61,8.18,411.3,117.63,74.18,7.671,#N/A N/A,11.74,60.49,#N/A N/A,#N/A N/A,122.1847
