Dates,SX7315T Index,SX5U Index,SX5T Index,SX7T Index,SD3T Index,MSDEEMUN Index,SXXT Index,SX7315T Index,SX5TL Index,SXO7T Index,SXQD50R Index,SCXT Index,MCXT Index,SX5NFT Index,DJSZXAET Index,SXLV1T Index,SLVT Index,SXEDV5R Index,SX5TESG Index,SX5DU Index,SLGT Index,SCXU Index,SX5E Index,SX5EDHB Index,SX5EL Index,SX5EDFT Index,SX5HUN Index,SX5EDCHD Index,SXKP Index
23/08/2017,66.87,6084.61,6895.61,287.82,4265.64,190.168,713.89,66.87,6711.8,751.4,172.51,449.87,768.58,2553.19,182.14,195.81,2055.79,325.44,159.01,206.78,2587.32,394.11,3438.63,213.41,1667.1,1354.36,148.86,173.66,287.32
24/08/2017,67.18,6090.25,6907.85,289.19,4271,190.342,714.29,67.18,6735.66,754.94,172.67,449.94,768.4,2555.7,182.13,195.61,2062.15,325.79,159.31,207.16,2584.15,393.84,3444.73,213.81,1673.02,1357.12,149.14,173.96,287.38
25/08/2017,67.14,6113.83,6895.45,288.98,4258.79,190.014,713.18,67.14,6711.51,754.24,171.99,449.48,767.18,2551.41,181.65,195.03,2060.82,324.67,158.99,206.8,2576.09,395.67,3438.55,213.42,1667.03,1357.57,148.88,173.66,286.43
28/08/2017,66.97,6125.45,6860.31,288.28,4236.09,189.119,709.8,66.97,6643.2,752.45,171.32,446.99,763.12,2537.28,180.76,194.19,2053.27,323.38,158.23,205.75,2562.36,396.24,3421.03,212.29,1650.07,1355.45,148.13,172.76,285.66
29/08/2017,65.84,6102.48,6794.52,283.4,4194.91,187.071,701.97,65.84,6515.82,739.54,169.63,441.01,754.57,2517.04,178.8,192.77,2032.01,319.49,156.71,203.74,2538.17,393.25,3388.22,210.15,1618.43,1350.58,146.68,171.1,282.95
30/08/2017,66.05,6074.06,6825.59,284.31,4218.23,188.128,706.1,66.05,6575.44,741.77,170.89,445.49,760.23,2529.36,179.72,194.19,2038.67,321.83,157.38,204.72,2555.72,393.59,3403.71,211.2,1633.24,1351.72,147.39,171.88,285.62
31/08/2017,66.67,6092.17,6861.2,287,4236.55,189.248,710.45,66.67,6644.08,748.98,171.06,448.96,766.65,2540.46,180.76,195.28,2051.98,323.23,158.24,205.81,2567.21,395.78,3421.47,212.34,1650.29,1354.02,148.18,172.79,287.96
01/09/2017,66.99,6126.92,6906.14,288.38,4253.33,190.378,714.82,66.99,6731.15,752.49,171.69,451.61,770.39,2559.39,181.94,195.79,2063.5,323.77,159.25,207.18,2582.97,397.78,3443.88,213.72,1671.92,1357.24,149.16,173.92,287.31
04/09/2017,66.5,6119.13,6878.26,286.24,4244.66,189.606,711.93,66.5,6676.9,747,171.22,449.41,767.27,2550.48,181.25,194.96,2053.51,322.83,158.64,206.37,2572.99,396.94,3429.98,212.88,1658.45,1357.67,148.58,173.2,285.55
05/09/2017,65.41,6108.25,6859.98,281.55,4232.93,189.249,710.78,65.41,6641.44,734.83,171.28,450.41,765.46,2552.56,180.85,195.02,2043.24,322.7,158.17,205.81,2575.07,398.18,3420.86,212.31,1649.64,1359.04,148.17,172.74,283.57
06/09/2017,65.27,6139.33,6885.93,280.97,4238.97,189.749,712.6,65.27,6691.72,733.28,171.97,450.58,765.83,2566.01,181.23,195.12,2046.32,323.08,158.69,206.61,2584.03,398.84,3433.8,213.11,1662.13,1362.96,148.75,173.4,282.5
07/09/2017,64.85,6200.32,6914.09,279.14,4247.21,190.311,714.82,64.85,6746.48,728.54,172.73,453.63,765.41,2581.62,181.98,195.87,2048.84,323.59,159.41,207.48,2599.98,403.88,3447.66,213.99,1675.56,1365.72,149.39,174.11,283.12
08/09/2017,65.35,6207.1,6914.16,281.28,4254.19,190.457,715.45,65.35,6746.65,734.26,172.79,454.41,766.35,2577.51,182.21,196.14,2050.94,323.38,159.49,207.49,2599.47,405.01,3447.69,213.99,1675.6,1367.32,149.4,174.1,282.38
11/09/2017,66.8,6273.25,7009.42,287.53,4321.78,192.972,724.86,66.8,6932.65,750.98,174.75,459.71,776.64,2606.38,184.68,198.28,2078.76,327.36,161.72,210.41,2630.44,408.47,3495.19,216.89,1721.79,1377.91,151.49,176.49,285.46
12/09/2017,67.96,6288.64,7044.26,292.51,4331.91,193.873,728.3,67.96,7001.6,763.61,174.77,461.41,780.39,2613.98,185.57,198.44,2093.55,327.84,162.57,211.47,2638.39,408.96,3512.56,217.92,1738.91,1380.91,152.24,177.37,285.74
13/09/2017,68.28,6288.06,7065.47,293.9,4341.67,194.185,729.45,68.28,7043.8,766.99,174.66,460.4,779.85,2621.21,185.91,198.23,2097.41,327.48,163.06,212.13,2644.9,406.8,3523.14,218.56,1749.39,1382.51,152.7,177.91,285.98
14/09/2017,68.49,6270.78,7072.18,294.83,4338.94,194.243,729.72,68.49,7057.21,769.5,174.51,460.32,780.09,2621.36,185.94,198.23,2100.68,327.29,163.24,212.35,2644.36,405.23,3526.48,218.71,1752.72,1385.04,152.84,178.08,284.9
15/09/2017,67.86,6299.26,7050.26,292.11,4325.35,193.695,727.65,67.86,7013.5,762.61,174.39,459.24,777.04,2617.65,185.51,197.74,2091.06,326.81,162.7,211.7,2638.06,407.37,3515.55,217.99,1741.86,1383.64,152.41,177.51,284.7
18/09/2017,68.13,6316.53,7074.9,293.25,4338.28,194.447,730.45,68.13,7062.64,765.64,174.76,461.2,781.29,2626.9,186.07,198.29,2098.5,327.48,163.2,212.48,2648.58,408.8,3526.74,218.77,1752.98,1384.75,152.96,178.13,286.69
19/09/2017,68.17,6337.45,7083.81,293.46,4349.06,194.617,731.21,68.17,7080.47,766.14,175.28,462.99,782.67,2630.46,186.14,198.44,2102.82,328.01,163.45,212.75,2648.91,411.23,3531.18,219.06,1757.4,1385.89,153.16,178.35,288.2
20/09/2017,67.78,6336.32,7072.52,291.76,4348.9,194.298,730.11,67.78,7057.94,761.31,174.89,462.56,781.67,2628.74,185.67,197.9,2102.53,327.9,163.19,212.42,2643.78,411.43,3525.55,218.71,1751.81,1386.57,152.94,178.07,288.59
21/09/2017,68.79,6322.59,7100.7,296.13,4344.31,194.852,732.06,68.79,7114.22,772.99,174.94,462.31,781.8,2632.65,186.33,197.95,2113.67,327.13,163.8,213.29,2640.12,408.69,3539.59,219.51,1765.77,1389.56,153.53,178.77,285.41
22/09/2017,68.93,6350.53,7104.37,296.72,4340.72,194.958,732.55,68.93,7121.62,774.66,175.17,463.37,782.37,2631.1,186.49,198.06,2115.72,327.07,163.93,213.41,2644.6,411.23,3541.42,219.67,1767.61,1390.48,153.64,178.87,285
25/09/2017,68.05,6293.61,7100.31,292.94,4340.87,194.719,731.46,68.05,7113.6,764.85,175.01,462.47,781.78,2637.29,185.82,198.33,2109.26,327.27,163.78,213.33,2645.71,406.99,3537.81,219.52,1764.04,1390.2,153.53,178.78,286.65
26/09/2017,68.06,6237.01,7097.45,292.94,4342.6,194.793,731.68,68.06,7107.91,764.69,175.42,462.85,782.12,2637.26,185.49,198.45,2107.03,327.2,163.63,213.26,2646.56,403.82,3536.38,219.4,1762.62,1389.73,153.43,178.71,287.07
27/09/2017,69.62,6251.5,7135.16,299.7,4364.12,195.827,735.58,69.62,7183.48,782.61,175.6,464.04,786.61,2641.51,186.79,198.49,2123.29,328.38,164.5,214.38,2655.51,403.65,3555.17,220.51,1781.36,1392.49,154.23,179.66,288.27
28/09/2017,69.7,6295.22,7152.15,300.02,4379.2,196.303,737.5,69.7,7217.73,783.43,175.62,465.96,789.1,2647.32,187.49,199.22,2124.39,328.59,164.82,214.91,2666.19,407.19,3563.64,221.02,1789.86,1395.01,154.63,180.08,286.49
29/09/2017,70.21,6370.04,7214.8,302.21,4411.36,197.649,742.47,70.21,7344.22,789.05,176.96,468.33,791.78,2669.56,189.01,200.34,2139.28,331.23,166.23,216.8,2687.62,410.53,3594.85,222.93,1821.22,1396.16,156,181.67,288.06
02/10/2017,69.84,6337.47,7230.52,300.64,4420.29,198.217,744.66,69.84,7376.34,784.4,177.26,470.42,794.34,2679.46,189.01,200.92,2138.46,331.17,166.56,217.27,2705.53,409.36,3602.69,223.41,1829.19,1400.28,156.34,182.06,287.19
03/10/2017,69.92,6352.83,7236.64,300.98,4439.78,198.477,745.71,69.92,7388.87,785.27,177.45,471.55,795.23,2681.62,189.01,201.12,2140.06,331.61,166.65,217.49,2708.26,410.99,3605.73,223.61,1832.29,1399.8,156.49,182.22,286.58
04/10/2017,68.42,6337.54,7214.91,294.53,4409.07,197.873,743.43,68.42,7344.54,768.35,177.11,469.83,792.27,2683.01,189.01,200.83,2121.21,329.65,165.94,216.86,2711.91,409.73,3594.91,222.95,1821.3,1399.09,156.04,181.66,284.43
05/10/2017,69.51,6344.92,7252.3,299.22,4440.91,198.786,746.55,69.51,7420.71,780.85,177.82,469.96,795.26,2689.34,189.01,201.47,2144.1,332.07,166.86,217.98,2710.23,408.21,3613.54,224.11,1840.19,1400.7,156.85,182.6,286.91
06/10/2017,69.41,6337.96,7233.23,298.77,4423.25,198.176,744.18,69.41,7381.73,779.93,177.17,468.35,791.49,2679.55,189.33,200.78,2143.42,331.12,166.43,217.42,2695.95,407.43,3603.32,223.5,1829.79,1401.84,156.45,182.11,285.91
09/10/2017,69.15,6353.28,7247.63,297.65,4425.4,198.554,745.56,69.15,7411.25,777.37,177.61,468.8,793.32,2688.99,189.7,201.24,2146.34,332.29,166.89,217.87,2702.13,408,3610.5,223.98,1837.11,1402.26,156.77,182.47,286.64
10/10/2017,68.4,6375.31,7224.14,294.44,4421.37,198.106,743.91,68.4,7363.25,768.66,177.79,469.07,792.6,2684.49,189.14,201.28,2134.35,332.05,166.39,217.19,2703.36,410.98,3598.79,223.25,1825.2,1400.86,156.28,181.87,286.5
11/10/2017,68.8,6406.25,7242.65,296.16,4434.96,198.721,746.1,68.8,7401.03,772.81,178.21,469.99,795.94,2690.49,189.69,201.6,2142.97,333.47,166.92,217.76,2710,412.73,3607.39,223.82,1833.93,1402.46,156.69,182.34,287.69
12/10/2017,68.39,6404.32,7238.94,294.38,4436.41,198.77,746.27,68.39,7393.49,768.41,178.24,469.95,797.85,2691.62,189.66,202.04,2138.08,333.84,166.8,217.67,2716.01,412.78,3605.54,223.7,1832.06,1402.68,156.62,182.23,287.15
13/10/2017,67.87,6396.89,7236.95,292.14,4424.09,198.831,746.47,67.87,7389.47,762.49,178.24,469.73,798.71,2696.46,189.42,202.26,2131.12,333.91,166.8,217.62,2723.81,412.22,3604.55,223.7,1831.06,1405.9,156.59,182.18,288.07
16/10/2017,67.77,6379.39,7240.4,291.71,4424.61,198.819,746.47,67.77,7396.64,761.28,178.27,470.82,798.31,2698.26,189.25,202.18,2130.49,333.24,166.84,217.75,2723.49,411.85,3606.27,223.82,1832.84,1408.4,156.68,182.28,287.68
17/10/2017,67.95,6357.43,7243.41,292.48,4425.1,198.863,746.36,67.95,7402.83,763.41,178.4,469.48,798.02,2698.31,189.5,202.11,2131.03,333,166.71,217.86,2723.62,409.1,3607.77,223.91,1834.38,1408.85,156.76,182.35,286.16
18/10/2017,68.57,6393.02,7268.81,295.14,4435.71,199.629,749.1,68.57,7454.79,770.14,179.36,471.52,800.89,2704.22,190.23,203.11,2141.52,333.51,167.26,218.64,2730.7,411.73,3619.65,224.71,1846.47,1413.22,157.32,182.99,286.04
19/10/2017,68.05,6403.59,7233.53,292.93,4430.71,198.576,744.98,68.05,7382.47,764.17,178.94,466.88,795.72,2690.3,189.23,202.06,2135.04,333.3,166.41,217.58,2711.64,410.34,3602.08,223.58,1828.55,1412.98,156.56,182.09,284.48
20/10/2017,68.73,6372.97,7239.56,295.85,4437.29,198.962,746.45,68.73,7394.82,771.76,179.33,468.53,797.28,2686.66,189.78,202.07,2141.78,333.79,166.57,217.78,2706.8,409.48,3605.09,223.8,1831.62,1412.73,156.7,182.22,285.4
23/10/2017,68.22,6356.66,7247.16,293.65,4428.1,199.143,747.17,68.22,7410.49,765.81,179.17,468.58,798.24,2696.35,189.79,201.93,2140.72,333.23,166.77,218.04,2715.59,408.06,3608.87,224.06,1835.5,1412.69,156.88,182.43,285.56
24/10/2017,69.11,6368.79,7250.8,297.5,4432.87,199.283,747.62,69.11,7417.98,776.6,178.68,468.02,798.16,2689.98,189.97,201.14,2147.38,333.61,166.7,218.16,2716.84,408.14,3610.69,224.16,1837.36,1412.44,156.97,182.51,284.62
25/10/2017,68.88,6361.53,7212.19,296.49,4403.23,198.285,743.81,68.88,7339.03,774.26,177.83,465.28,792.87,2673.79,189.36,200.21,2132.93,330.82,165.83,217.02,2708,407.46,3591.46,222.99,1817.8,1411.97,156.15,181.5,283.24
26/10/2017,69.67,6384.2,7304.05,299.9,4474.47,200.766,753.28,69.67,7526.03,783.39,180.96,468.97,806.48,2705.31,191.69,203.25,2164.81,335.33,167.84,219.76,2748.22,406.97,3637.2,225.86,1864.11,1416.58,158.13,183.86,284.28
27/10/2017,68.88,6344.3,7334.23,296.5,4488.65,201.404,755.75,68.88,7588.27,774.01,181.6,469.67,809.43,2725.9,192.08,204.11,2168.04,335.63,168.36,220.64,2766.13,403.36,3652.23,226.81,1879.53,1416.1,158.76,184.65,284.52
30/10/2017,69.38,6386.29,7354.2,298.64,4499.11,201.926,757.71,69.38,7629.74,779.77,181.94,470.95,812.22,2731.11,192.47,204.45,2178.94,336.61,168.88,221.28,2765.97,406.03,3662.18,227.45,1889.81,1416.75,159.21,185.16,286.38
31/10/2017,68.96,6419.31,7378.27,296.85,4496.3,202.447,759.73,68.96,7679.73,775.54,182.37,472.18,814.1,2745.55,192.84,204.97,2177.75,338.06,169.23,222.01,2784.59,407.86,3673.95,228.2,1901.97,1420.66,159.74,185.76,287.14
01/11/2017,68.98,6441.98,7425.37,296.9,4520.11,203.774,764.75,68.98,7777.82,776.16,183.45,475.11,819.61,2765.9,193.79,205.77,2191.24,338.72,170.29,223.45,2799.52,409.23,3697.4,229.66,1926.26,1422.96,160.77,186.95,288.07
02/11/2017,69.09,6459.76,7409.5,297.4,4526.76,203.479,763.62,69.09,7744.62,777.28,184,473.65,819.98,2757.32,193.45,205.4,2190.7,339.3,169.95,223,2786.29,409.98,3688.8,229.16,1917.31,1422.72,160.45,186.53,286.66
03/11/2017,68.08,6430.8,7411.83,293.06,4505.9,203.532,764.02,68.08,7749.54,765.69,184.45,474.98,821.09,2768.84,193.11,206.14,2178.72,338.55,169.88,223.08,2806.69,409.16,3689.96,229.27,1918.53,1423.39,160.51,186.59,283.83
06/11/2017,67.43,6400.16,7396.57,290.26,4493.88,203.263,762.86,67.43,7717.77,758.35,184.27,473.71,819.49,2767.95,192.75,206.14,2172.91,338.81,169.61,222.66,2806.53,406.96,3682.36,228.83,1910.66,1421.97,160.21,186.21,283.05
07/11/2017,67.35,6354.62,7349.97,289.9,4491.78,202.184,758.88,67.35,7620.57,757.55,183.54,470.78,816.93,2746.14,191.79,205.05,2167.89,338.39,168.5,221.26,2783.24,404.11,3658.77,227.39,1886.19,1422.41,159.2,185.03,280.97
08/11/2017,67.28,6353.07,7342.47,289.6,4509.7,202.143,758.3,67.28,7605.06,757.11,184.2,470.31,815.71,2741.24,192.23,205.29,2166.92,338.35,168.44,221.06,2783.64,404.02,3655.04,227.16,1882.36,1419.4,159.05,184.86,280.28
09/11/2017,67.14,6300.54,7257.02,289.01,4475.13,199.98,749.98,67.14,7428.09,755.29,183.13,464.05,809.45,2703.36,190.43,203.64,2149.48,336.72,166.49,218.52,2744.02,400,3612.5,224.5,1838.56,1414.53,157.22,182.69,280.07
10/11/2017,67.29,6288.08,7219.38,289.65,4457.35,199.089,746.67,67.29,7351.08,757.2,182.16,463.37,805.17,2685.41,189.71,203.03,2140.24,335.68,165.62,217.4,2733.82,400.7,3593.76,223.34,1819.5,1411.98,156.4,181.75,278.48
13/11/2017,67.03,6255.5,7180.74,288.53,4433.58,197.999,742.47,67.03,7272.53,754.09,181.25,459.93,799.25,2671.7,188.77,202.11,2123.95,334.64,164.77,216.26,2723.25,397.79,3574.52,222.14,1800.05,1411.7,155.59,180.77,276.01
14/11/2017,66.48,6273.9,7146.72,286.16,4411.48,197.105,739.5,66.48,7203.67,748.11,181.07,460.31,797.88,2660.86,187.96,202,2108.82,333.94,163.87,215.23,2721.13,401.2,3556.38,221.03,1781.79,1411.46,154.81,179.91,277.01
15/11/2017,66.91,6279.84,7125.3,288,4390.88,196.364,736.59,66.91,7160.53,753,180.17,457.62,792.48,2647.63,187.43,201.03,2103.02,331.85,163.26,214.58,2709.04,400.43,3545.72,220.36,1771.12,1409.37,154.33,179.36,278.53
16/11/2017,67.02,6298.39,7163.65,288.5,4400.83,197.632,741.59,67.02,7237.65,754.75,181.37,461.81,799.44,2663.97,188.44,202.39,2107.59,333.14,164.05,215.77,2731.33,403.12,3564.8,221.6,1790.19,1412.59,155.19,180.33,279.75
17/11/2017,66.56,6272.81,7128.81,286.51,4379.73,196.746,738.34,66.56,7167.3,749.92,180.71,459.22,795.84,2650.23,187.75,201.64,2096.16,331.63,163.35,214.72,2721.28,401.18,3547.46,220.51,1772.79,1413.03,154.43,179.46,277.99
20/11/2017,66.44,6279.57,7156.83,286,4390.18,197.61,741.7,66.44,7223.78,748.6,181.16,462.66,799.15,2666.45,188.36,202.5,2098.19,332.33,163.94,215.61,2738.12,403.04,3561.41,221.43,1786.77,1414.38,155.09,180.15,280.06
21/11/2017,66.13,6298.79,7192.82,284.64,4399.79,198.518,745.13,66.13,7296.48,744.94,181.95,464.58,801.3,2683.21,189.19,203.19,2107.74,333.19,164.7,216.7,2757.21,403.92,3579.32,222.56,1804.75,1416.9,155.88,181.07,279.43
22/11/2017,66.29,6302.08,7159.34,285.35,4395.93,197.6,741.79,66.29,7228.6,746.93,181.49,463.22,798.9,2667.82,188.49,202.57,2106.58,333.2,163.95,215.69,2731.65,404.83,3562.65,221.51,1787.95,1417.12,155.13,180.21,278.68
23/11/2017,66.43,6348.77,7178.27,285.96,4398.25,198.056,743.64,66.43,7266.87,748.59,182.08,464.7,801.33,2676.73,188.72,203.11,2110.7,333.81,164.4,216.27,2736.82,408.05,3572.07,222.11,1797.42,1420.34,155.54,180.69,278.43
24/11/2017,67.1,6415.83,7196.66,288.82,4405.05,198.432,745.07,67.1,7304.15,755.52,182.22,464.61,802.02,2679.38,189.21,202.95,2119.32,333.16,164.87,216.82,2738.2,411.23,3581.23,222.68,1806.65,1422.41,155.92,181.16,277.52
27/11/2017,66.57,6375.1,7162.08,286.55,4384.63,197.52,741.59,66.57,7234.1,749.78,181.58,463.6,797.75,2668.63,188.33,202.42,2107.87,332.78,164.05,215.8,2728.6,409.7,3564.02,221.61,1789.32,1422.59,155.19,180.27,276.94
28/11/2017,66.82,6382.51,7201.21,287.63,4410.79,198.585,745.45,66.82,7313.19,752.55,182.77,466.42,801.99,2684.06,189.15,203.44,2119.11,334.59,164.92,217.04,2736.96,410.43,3583.49,222.84,1808.88,1423.5,156.08,181.27,277.93
29/11/2017,67.74,6384.78,7214.11,291.6,4440.55,198.915,746.68,67.74,7339.44,763.02,183.6,466.18,803.79,2679.94,189.78,203.64,2135.19,336.6,165.06,217.44,2721.13,409.62,3589.91,223.32,1815.37,1423.26,156.38,181.6,280.01
30/11/2017,67.25,6388.35,7173.95,289.48,4433.39,198.319,744.67,67.25,7257.76,757.25,183.55,467.68,806.07,2669.51,188.91,203.92,2123.85,336.74,164.12,216.2,2712.96,413.48,3569.93,222.09,1795.17,1422.78,155.48,180.57,280.95
01/12/2017,66.37,6282.34,7088.79,285.68,4390.75,196.216,736.76,66.37,7085.47,747.2,181.75,463.65,798.81,2638.78,186.85,202.16,2099.53,334,162.32,213.66,2684.78,407.95,3527.55,219.46,1752.55,1418.62,153.65,178.41,280.31
04/12/2017,67.37,6360.16,7186.59,290.01,4448.06,198.636,745.67,67.37,7281.07,758.52,184.38,466.84,806.07,2672.95,189.2,204.3,2126.79,337.25,164.43,216.6,2722.28,410.18,3576.22,222.49,1800.93,1424.36,155.77,180.86,282.63
05/12/2017,67.05,6341.91,7177.18,288.6,4442.62,198.584,745.38,67.05,7262.04,755.09,184.96,468.54,805.07,2672.02,189.03,204.95,2120.19,338.02,164.2,216.33,2728.56,411.04,3570.57,222.21,1795.25,1424.81,155.57,180.61,282.12
06/12/2017,66.26,6303.19,7159.07,285.23,4433.89,198.192,742.87,66.26,7225.43,746.43,185.21,466.99,803.42,2668.33,188.79,205.21,2110.99,337.78,163.77,215.78,2731.18,408.21,3561.57,221.64,1786.21,1423.64,155.18,180.13,282.32
07/12/2017,67.16,6324.2,7182.33,289.08,4441.07,198.834,745.01,67.16,7272.42,756.41,185.59,468.04,805.83,2674.35,189.45,205.63,2118.7,338.38,164.27,216.47,2737.48,409.16,3573.13,222.35,1797.82,1425.24,155.68,180.72,285.83
08/12/2017,68.72,6335.86,7219.14,295.8,4449.58,199.946,749.23,68.72,7347,774.2,185.98,470.44,809.98,2680.28,190.68,206.12,2132.39,338.96,165.18,217.57,2748.81,409.92,3591.45,223.5,1816.27,1426.62,156.48,181.65,286.11
11/12/2017,68.5,6343.22,7200.57,294.85,4442.07,199.548,747.75,68.5,7309.33,771.92,184.93,470.19,809.05,2673.34,190.21,205.51,2129.33,337.75,164.82,217.07,2738.29,411.23,3582.21,222.94,1806.95,1426.81,156.11,181.17,284.88
12/12/2017,68.72,6341.54,7239.17,295.8,4447.03,200.475,751.32,68.72,7387.74,774.68,185.21,470.63,812.27,2689.56,191.21,206.07,2142.12,338.22,165.64,218.21,2752.27,409.31,3600.35,224.15,1825.26,1427.95,156.93,182.13,285.93
13/12/2017,68.12,6323.84,7201.77,293.22,4429.73,199.503,747.56,68.12,7311.45,768.15,184.12,467.89,808.3,2675.1,190.44,205.35,2127.18,335.42,164.71,217.1,2744.11,407.9,3581.75,223.02,1806.41,1427.24,156.13,181.2,283.32
14/12/2017,67.5,6288.38,7150.44,290.54,4402.5,198.282,742.96,67.5,7207.27,761.09,183.17,466.87,804.94,2657.33,189.28,204.41,2112.22,333.61,163.58,215.59,2724.52,407.64,3556.22,221.44,1780.67,1426.07,155.05,179.92,283.08
15/12/2017,67.19,6290.65,7159.1,289.21,4410.52,198.216,742.54,67.19,7224.77,757.8,183.49,467.11,803.08,2661.36,189.11,204.57,2109.7,334.35,163.71,215.8,2722.52,407.5,3560.53,221.72,1785,1426.75,155.2,180.12,282.96
18/12/2017,67.9,6402.51,7257.42,292.29,4447.6,200.781,752.31,67.9,7423.36,766.13,185.62,473.75,812.95,2699.03,191.28,207.11,2134.78,337.03,165.9,218.85,2763.4,414.95,3609.42,224.8,1834.06,1435.22,157.38,182.59,284.87
19/12/2017,67.96,6356.02,7205.94,292.54,4426.32,199.903,749.17,67.96,7318.09,766.43,184.94,473.96,812.31,2677.25,190.2,206.51,2121.16,336.16,164.77,217.38,2752.49,415.06,3582.22,223.2,1806.43,1432.9,156.33,181.3,284.72
20/12/2017,67.55,6341.99,7146.46,290.76,4387.15,198.406,743.72,67.55,7197.32,761.76,183.45,471.82,807.9,2654.91,188.77,205.23,2110.16,334.19,163.44,215.65,2727.71,415.71,3552.65,221.36,1776.62,1429.67,155.08,179.8,282.27
21/12/2017,68.16,6362.27,7182.92,293.4,4396.86,199.274,747.01,68.16,7270.81,768.74,183.88,472.96,809.98,2666.58,189.88,205.61,2123.01,335.11,164.28,216.73,2739.7,415.92,3570.78,222.49,1794.76,1432.42,155.86,180.7,284.54
22/12/2017,67.44,6317.41,7147.94,290.31,4383.9,198.599,744.48,67.44,7200.04,760.36,183.35,472.65,809.23,2656.94,189.14,205.18,2113.69,334.69,163.51,215.7,2730.64,414.73,3553.39,221.41,1777.29,1437.46,155.12,179.83,284.28
25/12/2017,67.44,6317.41,7147.94,290.31,4383.9,198.599,744.48,67.44,7200.04,760.36,183.35,472.65,809.23,2656.94,189.14,205.18,2113.69,334.69,163.51,215.7,2730.64,414.73,3553.39,221.41,1777.29,1437.46,155.12,179.83,284.28
26/12/2017,67.44,6317.41,7147.94,290.31,4383.9,198.589,744.48,67.44,7200.04,760.36,183.35,472.65,809.23,2656.94,189.14,205.18,2113.69,334.69,163.51,215.7,2730.64,414.73,3553.39,221.41,1777.29,1437.46,155.12,179.83,284.28
27/12/2017,67.08,6343.43,7141.47,288.75,4386.36,198.577,744.63,67.08,7187.24,755.95,183.22,474.19,810.8,2658.2,188.97,205.53,2108.08,334.96,163.38,215.63,2736.69,418.18,3550.17,221.25,1774.13,1443.6,155.06,179.65,283.54
28/12/2017,66.8,6320.77,7089.44,287.53,4375.5,197.561,740.98,66.8,7082.56,752.31,182.72,473.82,809.32,2637.35,188.07,205.07,2097.86,333.98,162.23,214.11,2717.78,419.41,3524.31,219.64,1748.3,1445.2,153.97,178.34,281.78
29/12/2017,66.4,6321.13,7048.52,285.81,4352.5,196.561,737.32,66.4,7000.85,747.98,181.85,472.74,806.72,2622.68,187.12,204.41,2086.12,332.81,161.31,212.88,2704.98,420.91,3503.96,218.37,1728.12,1439.44,153.07,177.31,281.61
01/01/2018,66.4,6321.13,7048.52,285.81,4352.5,196.561,737.32,66.4,7000.85,747.98,181.85,472.74,806.72,2622.68,187.12,204.41,2086.12,332.81,161.31,212.88,2704.98,420.91,3503.96,218.37,1728.12,1439.44,153.07,177.31,281.61
02/01/2018,66.46,6315.68,7020.8,286.06,4347.19,196.141,735.92,66.46,6945.96,748.78,181.66,474.18,808.03,2609.69,186.6,204.17,2084.04,333.12,160.71,212.09,2692.01,423.5,3490.19,217.53,1714.58,1432.71,152.5,176.61,282.6
03/01/2018,66.67,6339.98,7060.42,286.97,4365.36,197.474,740.99,66.67,7024.4,751.07,182.61,476.66,814.38,2626.74,187.87,205.27,2092.08,334.54,161.62,213.31,2716.12,424.95,3509.88,218.77,1733.94,1434.99,153.38,177.58,281.96
04/01/2018,68.35,6474.44,7179.11,294.23,4427.88,200.476,752.36,68.35,7260.61,769.9,185.03,481.97,825.12,2667.94,190.92,207.52,2129.94,338.22,164.19,216.92,2750.32,431.55,3568.88,222.46,1792.25,1444.18,155.98,180.59,283.4
05/01/2018,68.4,6523.6,7257.05,294.43,4464.43,202.541,760.04,68.4,7418.31,770.14,186.66,485.62,832.43,2702.49,192.6,209.82,2149.65,340.71,165.96,219.29,2787.67,433.4,3607.63,224.89,1831.18,1450.84,157.67,182.56,286.2
08/01/2018,68.57,6506.95,7274.8,295.15,4470.26,203.077,762.03,68.57,7454.74,771.67,187.32,486.72,835.88,2708.43,193.01,210.11,2155.48,341.19,166.35,219.85,2793.59,432.23,3616.45,225.44,1840.17,1454.02,158.05,183,287.35
09/01/2018,68.91,6493.19,7287.71,296.63,4485.84,203.929,765.24,68.91,7481.25,775.36,187.85,489.74,838.78,2710.41,193.68,211.06,2163.71,342.64,166.76,220.26,2807.04,433.22,3622.87,225.85,1846.72,1458.14,158.32,183.33,289.01
10/01/2018,70.66,6497.75,7261.48,304.16,4470.86,203.145,762.27,70.66,7427.45,795.17,186.7,487,835.61,2683.81,193.51,209.14,2169.24,341.28,166.02,219.49,2779.75,432.65,3609.83,225.05,1833.44,1459.51,157.79,182.67,283.92
11/01/2018,71.13,6508.05,7234.05,306.16,4463.92,202.537,760.09,71.13,7371.39,800.23,186.07,485.69,834.6,2666.73,193.11,208.18,2171.64,340.95,165.46,218.67,2758.36,433.81,3595.24,224.21,1818.63,1463.17,157.22,181.98,279.7
12/01/2018,71.41,6594.06,7269.01,307.36,4489.65,203.288,763.02,71.41,7442.69,803.31,186.99,487.05,837.94,2678.58,193.79,208.65,2184.33,342.19,166.22,219.75,2762.48,438.66,3612.61,225.3,1836.21,1466.61,158.03,182.86,281.22
